Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zmvq,counterbalance-5cg9,branch-65sy,Manipulation: Randomise questionnaire elements?,Question Key,Response
6,1770912526939,12/02/2026 16:08:46,1770912526723,-6,12/02/2026 10:08:46,249979,6,questionnaire-qemh,,52666929,BLINDED,15130868,,complete,,698df6a51ea53ae88bc94c32,computer,Desktop or Laptop,Mac OS 10.15,Firefox 147.0,3440x1440,1911x1019,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-arab-text,
7,1770912526939,12/02/2026 16:08:46,1770912526723,-6,12/02/2026 10:08:46,249979,6,questionnaire-qemh,,52666929,BLINDED,15130868,,complete,,698df6a51ea53ae88bc94c32,computer,Desktop or Laptop,Mac OS 10.15,Firefox 147.0,3440x1440,1911x1019,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-asian-text,
8,1770912526939,12/02/2026 16:08:46,1770912526723,-6,12/02/2026 10:08:46,249979,6,questionnaire-qemh,,52666929,BLINDED,15130868,,complete,,698df6a51ea53ae88bc94c32,computer,Desktop or Laptop,Mac OS 10.15,Firefox 147.0,3440x1440,1911x1019,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-black-text,
9,1770912526939,12/02/2026 16:08:46,1770912526723,-6,12/02/2026 10:08:46,249979,6,questionnaire-qemh,,52666929,BLINDED,15130868,,complete,,698df6a51ea53ae88bc94c32,computer,Desktop or Laptop,Mac OS 10.15,Firefox 147.0,3440x1440,1911x1019,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-multiple-text,
10,1770912526939,12/02/2026 16:08:46,1770912526724,-6,12/02/2026 10:08:46,249979,6,questionnaire-qemh,,52666929,BLINDED,15130868,,complete,,698df6a51ea53ae88bc94c32,computer,Desktop or Laptop,Mac OS 10.15,Firefox 147.0,3440x1440,1911x1019,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white,Irish
11,1770912526939,12/02/2026 16:08:46,1770912526724,-6,12/02/2026 10:08:46,249979,6,questionnaire-qemh,,52666929,BLINDED,15130868,,complete,,698df6a51ea53ae88bc94c32,computer,Desktop or Laptop,Mac OS 10.15,Firefox 147.0,3440x1440,1911x1019,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white-quantised,3
12,1770912526939,12/02/2026 16:08:46,1770912526724,-6,12/02/2026 10:08:46,249979,6,questionnaire-qemh,,52666929,BLINDED,15130868,,complete,,698df6a51ea53ae88bc94c32,computer,Desktop or Laptop,Mac OS 10.15,Firefox 147.0,3440x1440,1911x1019,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white-text,
13,1770912526939,12/02/2026 16:08:46,1770912526724,-6,12/02/2026 10:08:46,249979,6,questionnaire-qemh,,52666929,BLINDED,15130868,,complete,,698df6a51ea53ae88bc94c32,computer,Desktop or Laptop,Mac OS 10.15,Firefox 147.0,3440x1440,1911x1019,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-another-text,
14,1770912526939,12/02/2026 16:08:46,1770912526724,-6,12/02/2026 10:08:46,249979,6,questionnaire-qemh,,52666929,BLINDED,15130868,,complete,,698df6a51ea53ae88bc94c32,computer,Desktop or Laptop,Mac OS 10.15,Firefox 147.0,3440x1440,1911x1019,,,,Generic Demographics,3,J_YES,2,consentProvided,No,END QUESTIONNAIRE,23122
1,1770913032641,12/02/2026 16:17:12,1770913029095,-6,12/02/2026 10:17:09,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,976x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770913063152,12/02/2026 16:17:43,1770913059452,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender,Man
3,1770913063609,12/02/2026 16:17:43,1770913059455,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender-quantised,2
4,1770913063609,12/02/2026 16:17:43,1770913059455,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Gender-text,
5,1770913063609,12/02/2026 16:17:43,1770913059455,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,Age,45
6,1770913063609,12/02/2026 16:17:43,1770913059456,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-arab-text,
7,1770913063609,12/02/2026 16:17:43,1770913059456,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-asian-text,
8,1770913063609,12/02/2026 16:17:43,1770913059456,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-black-text,
9,1770913063609,12/02/2026 16:17:43,1770913059457,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-multiple,"Any other mixed or multiple ethnic backgrounds (specify, if you wish)."
10,1770913063609,12/02/2026 16:17:43,1770913059457,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-multiple-text,Native American/Caucasian 
11,1770913063609,12/02/2026 16:17:43,1770913059457,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-white-text,
12,1770913063609,12/02/2026 16:17:43,1770913059457,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,cultural-another-text,
13,1770913063609,12/02/2026 16:17:43,1770913059457,-6,12/02/2026 10:17:39,249979,6,questionnaire-qemh,,52667649,BLINDED,15130875,,complete,,698df6a2464b0007dbb8c17a,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,976x549,961x428,,,,Generic Demographics,3,F_YES,1,consentProvided,No,END QUESTIONNAIRE,30362
1,1770916108858,12/02/2026 17:08:28,1770916109433,-5,12/02/2026 12:08:29,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1360x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770916137874,12/02/2026 17:08:57,1770916138581,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender,Woman
3,1770916138370,12/02/2026 17:08:58,1770916138583,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-quantised,1
4,1770916138370,12/02/2026 17:08:58,1770916138583,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender-text,
5,1770916138370,12/02/2026 17:08:58,1770916138584,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Age,62
6,1770916138370,12/02/2026 17:08:58,1770916138584,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-arab-text,
7,1770916138370,12/02/2026 17:08:58,1770916138584,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-asian-text,
8,1770916138370,12/02/2026 17:08:58,1770916138584,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-black,African or African British
9,1770916138370,12/02/2026 17:08:58,1770916138585,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-black-quantised,1
10,1770916138370,12/02/2026 17:08:58,1770916138585,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-black-text,
11,1770916138370,12/02/2026 17:08:58,1770916138585,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-multiple-text,
12,1770916138370,12/02/2026 17:08:58,1770916138585,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-white-text,
13,1770916138370,12/02/2026 17:08:58,1770916138586,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,cultural-another-text,
14,1770916138370,12/02/2026 17:08:58,1770916138586,-5,12/02/2026 12:08:58,249979,6,questionnaire-qemh,,52670968,BLINDED,15131578,,complete,,698e0065e60c0eff1f184d4a,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1360x768,1343x641,,,,Generic Demographics,3,F_YES,2,consentProvided,No,END QUESTIONNAIRE,29154
1,1770918242603,12/02/2026 17:44:02,1770918232900,-5,12/02/2026 12:43:52,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1275x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770918264806,12/02/2026 17:44:24,1770918255170,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Gender,Woman
3,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Gender-quantised,1
4,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Gender-text,
5,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,Age,67
6,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-arab-text,
7,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-asian-text,
8,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-black-text,
9,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-multiple-text,
10,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white,Irish
11,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white-quantised,3
12,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-white-text,
13,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,cultural-another-text,
14,1770918264956,12/02/2026 17:44:24,1770918255171,-5,12/02/2026 12:44:15,249979,6,questionnaire-qemh,,52673217,BLINDED,15132288,,complete,,698e0cd2dae44ce62970d15e,computer,Desktop or Laptop,Windows 10,Chrome 144.0.0.0,1275x797,1260x655,,,,Generic Demographics,3,J_YES,2,consentProvided,No,END QUESTIONNAIRE,22271
1,1770918364837,12/02/2026 17:46:04,1770918364567,-6,12/02/2026 11:46:04,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770918387730,12/02/2026 17:46:27,1770918387547,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender,Woman
3,1770918387922,12/02/2026 17:46:27,1770918387547,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-quantised,1
4,1770918387922,12/02/2026 17:46:27,1770918387547,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Gender-text,
5,1770918387922,12/02/2026 17:46:27,1770918387547,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,Age,55
6,1770918387922,12/02/2026 17:46:27,1770918387547,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-arab-text,
7,1770918387922,12/02/2026 17:46:27,1770918387547,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-asian-text,
8,1770918387922,12/02/2026 17:46:27,1770918387548,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-black-text,
9,1770918387922,12/02/2026 17:46:27,1770918387548,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-multiple-text,
10,1770918387922,12/02/2026 17:46:27,1770918387548,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white,"In another way (specify, if you wish)."
11,1770918387922,12/02/2026 17:46:27,1770918387548,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-white-text,American
12,1770918387922,12/02/2026 17:46:27,1770918387548,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,cultural-another-text,
13,1770918387922,12/02/2026 17:46:27,1770918387548,-6,12/02/2026 11:46:27,249979,6,questionnaire-qemh,,52673342,BLINDED,15132321,,complete,,698e0d4c98f2106882d2ec6b,computer,Desktop or Laptop,Windows 10,Firefox 147.0,1600x900,1600x766,,,,Generic Demographics,3,J_YES,1,consentProvided,No,END QUESTIONNAIRE,22981
1,1770918294929,12/02/2026 17:44:54,1770918294844,-5,12/02/2026 12:44:54,249979,6,questionnaire-qemh,,52673264,BLINDED,15132332,,complete,,698e0d8c2e9a686542cb12d8,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x911,,,,Generic Demographics,3,F_YES,2,consentProvided,No,BEGIN QUESTIONNAIRE,
2,1770918337877,12/02/2026 17:45:37,1770918337827,-5,12/02/2026 12:45:37,249979,6,questionnaire-qemh,,52673264,BLINDED,15132332,,complete,,698e0d8c2e9a686542cb12d8,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1903x911,,,,Generic Demographics,3,F_YES,2,consentProvided,No,Gender,Man
